"id","nome","populacao","agua","esgoto","ano","taxa_esgoto","taxa_agua"
"1113",61,"Salgado de São Félix",12526,3859,NA,2007,NA,0.30807919527383
"1114",61,"Salgado de São Félix",11685,3736,NA,2006,NA,0.319726144629867
"1115",61,"Salgado de São Félix",11740,3908,NA,2005,NA,0.332879045996593
"1116",61,"Salgado de São Félix",11796,3578,NA,2004,NA,0.303323160393354
"1117",61,"Salgado de São Félix",11896,NA,NA,2003,NA,NA
"1118",61,"Salgado de São Félix",11943,NA,NA,2002,NA,NA
"1119",61,"Salgado de São Félix",11966,NA,NA,2001,NA,NA
"1120",61,"Salgado de São Félix",12046,NA,NA,2000,NA,NA
"1121",61,"Salgado de São Félix",12805,NA,NA,1999,NA,NA
"1122",61,"Salgado de São Félix",12764,NA,NA,1998,NA,NA
"1123",62,"Santa Cruz",6579,4176,NA,2015,NA,0.634746922024624
"1124",62,"Santa Cruz",6576,4043,NA,2014,NA,0.614811435523114
"1125",62,"Santa Cruz",6573,4029,NA,2013,NA,0.61296211775445
"1126",62,"Santa Cruz",6471,3240,NA,2012,NA,0.500695410292072
"1127",62,"Santa Cruz",6471,2988,NA,2011,NA,0.461752433936022
"1128",62,"Santa Cruz",6471,2953,NA,2010,NA,0.456343687219904
"1129",62,"Santa Cruz",6677,3026,NA,2009,NA,0.453197543807099
"1130",62,"Santa Cruz",6664,3210,NA,2008,NA,0.481692677070828
"1131",62,"Santa Cruz",6480,3137,NA,2007,NA,0.484104938271605
"1132",62,"Santa Cruz",5777,0,NA,2006,NA,0
"1133",62,"Santa Cruz",5883,2851,NA,2005,NA,0.484616692163862
"1134",62,"Santa Cruz",5989,NA,NA,2004,NA,NA
"1135",62,"Santa Cruz",6182,NA,NA,2003,NA,NA
"1136",62,"Santa Cruz",6273,NA,NA,2002,NA,NA
"1137",62,"Santa Cruz",6347,NA,NA,2001,NA,NA
"1138",62,"Santa Cruz",6471,NA,NA,2000,NA,NA
"1139",62,"Santa Cruz",6613,NA,NA,1999,NA,NA
"1140",62,"Santa Cruz",6736,NA,NA,1998,NA,NA
"1141",62,"Santa Cruz",14857,6597,NA,2015,NA,0.444033115703036
"1142",62,"Santa Cruz",14675,6383,NA,2014,NA,0.434957410562181
"1143",62,"Santa Cruz",14487,5872,NA,2013,NA,0.405328915579485
"1144",62,"Santa Cruz",13946,5765,NA,2012,NA,0.413380180696974
"1145",62,"Santa Cruz",13773,5531,NA,2011,NA,0.401582806941117
"1146",62,"Santa Cruz",13594,5364,NA,2010,NA,0.394585846697072
"1147",62,"Santa Cruz",14782,5785,3900,2009,0.263834393180896,0.391354349884995
"1148",62,"Santa Cruz",14466,5334,NA,2008,NA,0.368726669431771
"1149",62,"Santa Cruz",13644,5181,NA,2007,NA,0.379727352682498
"1150",62,"Santa Cruz",11914,5028,NA,2006,NA,0.422024508981031
"1151",62,"Santa Cruz",11815,NA,NA,2005,NA,NA
"1152",62,"Santa Cruz",11715,NA,NA,2004,NA,NA
"1153",62,"Santa Cruz",11535,NA,NA,2003,NA,NA
"1154",62,"Santa Cruz",11449,NA,NA,2002,NA,NA
"1155",62,"Santa Cruz",11390,NA,NA,2001,NA,NA
"1156",62,"Santa Cruz",11264,NA,NA,2000,NA,NA
"1157",62,"Santa Cruz",11160,NA,NA,1999,NA,NA
"1158",62,"Santa Cruz",11080,NA,NA,1998,NA,NA
"1159",62,"Santa Cruz",38924,33163,31150,2015,0.800277463775563,0.851993628609598
"1160",62,"Santa Cruz",38538,32750,29950,2014,0.777155015828533,0.849810576573771
"1161",62,"Santa Cruz",38142,32400,29500,2013,0.773425620051387,0.849457291175083
"1162",62,"Santa Cruz",36477,31078,29089,2012,0.797461414041725,0.851988924527785
"1163",62,"Santa Cruz",36143,28735,25861,2011,0.715518910992447,0.795036383255402
"1164",62,"Santa Cruz",35797,9933,8746,2010,0.24432214990083,0.277481353186021
"1165",62,"Santa Cruz",34769,31800,24666,2008,0.709425062555725,0.914607840317524
"1166",62,"Santa Cruz",33736,31120,24115,2007,0.714815034384634,0.922456722788712
"1167",62,"Santa Cruz",33245,27926,24055,2006,0.723567453752444,0.840006015942247
"1168",62,"Santa Cruz",32948,27650,23779,2005,0.721713002306665,0.839201165472866
"1169",62,"Santa Cruz",32648,27650,22900,2004,0.701421220289145,0.846912521440823
"1170",62,"Santa Cruz",32107,28000,28000,2003,0.872083969227894,0.872083969227894
"1171",62,"Santa Cruz",31849,27440,22400,2002,0.703318785519169,0.861565512260982
"1172",62,"Santa Cruz",31580,25578,NA,2001,NA,0.809943001899937
"1173",62,"Santa Cruz",29857,NA,NA,1998,NA,NA
"1174",63,"Timbaúba dos Batistas",2418,1821,NA,2015,NA,0.753101736972705
"1175",63,"Timbaúba dos Batistas",2408,2364,NA,2014,NA,0.981727574750831
"1176",63,"Timbaúba dos Batistas",2398,2350,NA,2013,NA,0.979983319432861
"1177",63,"Timbaúba dos Batistas",2312,2211,NA,2012,NA,0.956314878892734
"1178",63,"Timbaúba dos Batistas",2304,1734,NA,2011,NA,0.752604166666667
"1179",63,"Timbaúba dos Batistas",2295,1728,NA,2010,NA,0.752941176470588
"1180",63,"Timbaúba dos Batistas",2380,1974,NA,2009,NA,0.829411764705882
"1181",63,"Timbaúba dos Batistas",2364,1938,NA,2008,NA,0.819796954314721
"1182",63,"Timbaúba dos Batistas",2295,1902,NA,2007,NA,0.828758169934641
"1183",63,"Timbaúba dos Batistas",2377,1576,NA,2006,NA,0.663020614219605
"1184",63,"Timbaúba dos Batistas",2348,NA,NA,2005,NA,NA
"1185",63,"Timbaúba dos Batistas",2319,NA,NA,2004,NA,NA
"1186",63,"Timbaúba dos Batistas",2267,NA,NA,2003,NA,NA
"1187",63,"Timbaúba dos Batistas",2242,NA,NA,2002,NA,NA
"1188",63,"Timbaúba dos Batistas",2219,NA,NA,2001,NA,NA
"1189",63,"Timbaúba dos Batistas",2189,NA,NA,2000,NA,NA
"1190",63,"Timbaúba dos Batistas",2320,NA,NA,1999,NA,NA
"1191",63,"Timbaúba dos Batistas",2270,NA,NA,1998,NA,NA
"1192",64,"Santa Helena",5917,3252,1700,2015,0.287307757309447,0.54960283927666
"1193",64,"Santa Helena",5933,3201,1700,2014,0.286532951289398,0.539524692398449
"1194",64,"Santa Helena",5949,2961,1700,2013,0.28576231299378,0.497730711043873
"1195",64,"Santa Helena",5886,2910,NA,2012,NA,0.494393476044852
"1196",64,"Santa Helena",5352,2693,NA,2011,NA,0.503176382660688
"1197",64,"Santa Helena",5369,2814,2702,2010,0.503259452411995,0.524119947848761
"1198",64,"Santa Helena",6198,2928,NA,2009,NA,0.472410454985479
"1199",64,"Santa Helena",6200,3343,NA,2008,NA,0.539193548387097
"1200",64,"Santa Helena",6028,3208,NA,2007,NA,0.532183145321831
"1201",64,"Santa Helena",6202,3070,NA,2006,NA,0.495001612383102
"1202",64,"Santa Helena",6197,2796,NA,2005,NA,0.451186057769889
"1203",64,"Santa Helena",6192,NA,NA,2004,NA,NA
"1204",64,"Santa Helena",6183,NA,NA,2003,NA,NA
"1205",64,"Santa Helena",6179,NA,NA,2002,NA,NA
"1206",64,"Santa Helena",6171,NA,NA,2001,NA,NA
"1207",64,"Santa Helena",6170,NA,NA,2000,NA,NA
"1208",64,"Santa Helena",5996,NA,NA,1999,NA,NA
"1209",64,"Santa Helena",6014,NA,NA,1998,NA,NA
"1210",65,"Taboleiro Grande",2518,1804,NA,2015,NA,0.716441620333598
"1211",65,"Taboleiro Grande",2494,1750,NA,2014,NA,0.70168404170008
"1212",65,"Taboleiro Grande",2468,1670,NA,2013,NA,0.676661264181524
"1213",65,"Taboleiro Grande",2361,1553,NA,2012,NA,0.657772130453198
"1214",65,"Taboleiro Grande",2340,1333,NA,2011,NA,0.56965811965812
"1215",65,"Taboleiro Grande",2317,1349,NA,2010,NA,0.582218385843764
"1216",65,"Taboleiro Grande",2380,1356,NA,2009,NA,0.569747899159664
"1217",65,"Taboleiro Grande",2349,1314,NA,2008,NA,0.559386973180077
"1218",65,"Taboleiro Grande",2278,1264,NA,2007,NA,0.554872695346795
"1219",65,"Taboleiro Grande",1998,1342,NA,2006,NA,0.671671671671672
"1220",65,"Taboleiro Grande",2003,NA,NA,2005,NA,NA
"1221",65,"Taboleiro Grande",2007,NA,NA,2004,NA,NA
"1222",65,"Taboleiro Grande",2016,NA,NA,2003,NA,NA
"1223",65,"Taboleiro Grande",2020,NA,NA,2002,NA,NA
"1224",65,"Taboleiro Grande",2024,NA,NA,2001,NA,NA
"1225",65,"Taboleiro Grande",2029,NA,NA,2000,NA,NA
"1226",65,"Taboleiro Grande",2190,NA,NA,1999,NA,NA
"1227",65,"Taboleiro Grande",2174,NA,NA,1998,NA,NA
"1228",66,"Saloá",15742,5552,NA,2015,NA,0.352687079151315
"1229",66,"Saloá",15722,5569,NA,2014,NA,0.354217020735275
"1230",66,"Saloá",15702,5157,NA,2013,NA,0.328429499426825
"1231",66,"Saloá",15355,4954,NA,2012,NA,0.32263106479974
"1232",66,"Saloá",15333,4526,NA,2011,NA,0.295180330007174
"1233",66,"Saloá",15309,4267,NA,2010,NA,0.278724933045921
"1234",66,"Saloá",15547,4705,NA,2009,NA,0.302630732617225
"1235",66,"Saloá",15509,4613,NA,2008,NA,0.297440196015217
"1236",66,"Saloá",15027,4404,NA,2007,NA,0.293072469554801
"1237",66,"Saloá",15131,4303,NA,2006,NA,0.284383054656004
"1238",66,"Saloá",15112,NA,NA,2005,NA,NA
"1239",66,"Saloá",15093,NA,NA,2004,NA,NA
"1240",66,"Saloá",15058,NA,NA,2003,NA,NA
"1241",66,"Saloá",15042,NA,NA,2002,NA,NA
"1242",66,"Saloá",15027,NA,NA,2001,NA,NA
"1243",66,"Saloá",15006,NA,NA,2000,NA,NA
"1244",66,"Saloá",15506,NA,NA,1999,NA,NA
"1245",66,"Saloá",15417,NA,NA,1998,NA,NA
"1246",67,"Santa Luzia",15278,14197,13991,2015,0.915761225291268,0.929244665532138
"1247",67,"Santa Luzia",15213,14006,NA,2014,NA,0.920659961874712
"1248",67,"Santa Luzia",15145,13779,13345,2013,0.881148894024431,0.909805216242984
"1249",67,"Santa Luzia",14826,13799,NA,2012,NA,0.930729799001754
"1250",67,"Santa Luzia",14774,13062,NA,2011,NA,0.884120752673616
"1251",67,"Santa Luzia",14719,12833,NA,2010,NA,0.871866295264624
"1252",67,"Santa Luzia",14752,13174,NA,2009,NA,0.893031453362256
"1253",67,"Santa Luzia",14695,14013,NA,2008,NA,0.953589656345696
"1254",67,"Santa Luzia",14292,13548,NA,2007,NA,0.947942905121746
"1255",67,"Santa Luzia",14730,13103,NA,2006,NA,0.889545145960625
"1256",67,"Santa Luzia",14621,12476,NA,2005,NA,0.853293208398878
"1257",67,"Santa Luzia",14511,11704,NA,2004,NA,0.806560540279788
"1258",67,"Santa Luzia",14311,11837,NA,2003,NA,0.827125987003005
"1259",67,"Santa Luzia",14217,9639,NA,2002,NA,0.677991137370753
"1260",67,"Santa Luzia",14123,6934,NA,2001,NA,0.490972173051051
"1261",67,"Santa Luzia",14012,9163,NA,2000,NA,0.653939480445333
"1262",67,"Santa Luzia",13409,NA,NA,1999,NA,NA
"1263",67,"Santa Luzia",13367,NA,NA,1998,NA,NA
"1264",68,"Riacho dos Cavalos",8563,NA,8538,2015,0.997080462454747,NA
"1265",68,"Riacho dos Cavalos",8538,NA,8538,2014,1,NA
"1266",68,"Riacho dos Cavalos",8513,4121,NA,2013,NA,0.484083166921179
"1267",68,"Riacho dos Cavalos",8352,3528,NA,2012,NA,0.422413793103448
"1268",68,"Riacho dos Cavalos",8334,3454,NA,2011,NA,0.41444684425246
"1269",68,"Riacho dos Cavalos",8314,3468,NA,2010,NA,0.417127736348328
"1270",68,"Riacho dos Cavalos",8301,3455,NA,2009,NA,0.416214913865799
"1271",68,"Riacho dos Cavalos",8285,3595,NA,2008,NA,0.433916716958358
"1272",68,"Riacho dos Cavalos",8057,3511,NA,2007,NA,0.4357701377684
"1273",68,"Riacho dos Cavalos",7031,2880,NA,2006,NA,0.409614564073389
"1274",68,"Riacho dos Cavalos",7188,2621,NA,2005,NA,0.36463550361714
"1275",68,"Riacho dos Cavalos",7347,NA,NA,2004,NA,NA
"1276",68,"Riacho dos Cavalos",7633,NA,NA,2003,NA,NA
"1277",68,"Riacho dos Cavalos",7770,NA,NA,2002,NA,NA
"1278",68,"Riacho dos Cavalos",7891,NA,NA,2001,NA,NA
"1279",68,"Riacho dos Cavalos",8064,NA,NA,2000,NA,NA
"1280",68,"Riacho dos Cavalos",8184,NA,NA,1999,NA,NA
"1281",68,"Riacho dos Cavalos",8336,NA,NA,1998,NA,NA
"1282",69,"Santa Rita",134940,118055,5101,2015,0.037801986067882,0.874870312731584
"1283",69,"Santa Rita",133927,110317,5027,2014,0.0375353737483853,0.823709931529863
"1284",69,"Santa Rita",132871,98855,4365,2013,0.0328514122720533,0.743992293276938
"1285",69,"Santa Rita",121994,77413,4457,2012,0.0365345836680493,0.634563994950571
"1286",69,"Santa Rita",121166,87990,4524,2011,0.0373372068071901,0.726193816747272
"1287",69,"Santa Rita",120310,83381,4610,2010,0.0383176793284016,0.693051284182528
"1288",69,"Santa Rita",126775,80927,4585,2009,0.0361664366002761,0.638351409978308
"1289",69,"Santa Rita",125858,84324,4969,2008,0.0394810023995296,0.669993166902382
"1290",69,"Santa Rita",122454,82418,4985,2007,0.0407091642575988,0.673052738171068
"1291",69,"Santa Rita",131684,81632,4876,2006,0.0370280368154066,0.619908265241032
"1292",69,"Santa Rita",129271,76233,4766,2005,0.036868284456684,0.589714630504908
"1293",69,"Santa Rita",126839,66011,4913,2004,0.0387341432840057,0.520431413051191
"1294",69,"Santa Rita",122446,64026,5210,2003,0.0425493687013051,0.52289172369861
"1295",69,"Santa Rita",120353,61502,5396,2002,0.0448347776956121,0.511013435477304
"1296",69,"Santa Rita",118207,61059,5376,2001,0.0454795401287572,0.516543013527118
"1297",69,"Santa Rita",115844,66146,6183,2000,0.0533735022961914,0.570992023756086
"1298",69,"Santa Rita",113135,67426,5964,1999,0.0527157820303178,0.595978256065762
"1299",69,"Santa Rita",110776,82653,7308,1998,0.0659709684408175,0.746127319997111
"1300",69,"Santa Rita",108421,60940,5724,1997,0.0527942003855342,0.562068234013706
"1301",70,"Triunfo",9447,NA,NA,2015,NA,NA
"1302",70,"Triunfo",9429,4385,NA,2014,NA,0.465054618729452
"1303",70,"Triunfo",9410,0,NA,2013,NA,0
"1304",70,"Triunfo",9246,4837,2593,2012,0.280445598096474,0.523145143845987
"1305",70,"Triunfo",9233,4315,NA,2011,NA,0.46734539153038
"1306",70,"Triunfo",9220,4664,NA,2010,NA,0.5058568329718
"1307",70,"Triunfo",9968,4616,NA,2009,NA,0.463081861958266
"1308",70,"Triunfo",9891,4824,NA,2008,NA,0.4877161055505
"1309",70,"Triunfo",9624,4541,NA,2007,NA,0.471841230257689
"1310",70,"Triunfo",9537,4306,NA,2006,NA,0.451504666037538
"1311",70,"Triunfo",9463,4064,NA,2005,NA,0.429462115608158
"1312",70,"Triunfo",9389,3704,NA,2004,NA,0.394504207050804
"1313",70,"Triunfo",9255,3803,NA,2003,NA,0.410913019989195
"1314",70,"Triunfo",9191,3618,NA,2002,NA,0.393645958002394
"1315",70,"Triunfo",9132,NA,NA,2001,NA,NA
"1316",70,"Triunfo",9053,NA,NA,2000,NA,NA
"1317",70,"Triunfo",9462,NA,NA,1999,NA,NA
"1318",70,"Triunfo",9307,NA,NA,1998,NA,NA
"1319",70,"Triunfo",15250,7946,NA,2015,NA,0.521049180327869
"1320",70,"Triunfo",15264,7939,NA,2014,NA,0.520112683438155
"1321",70,"Triunfo",15280,7652,7500,2013,0.490837696335079,0.500785340314136
"1322",70,"Triunfo",14987,7423,NA,2012,NA,0.495295923133382
"1323",70,"Triunfo",14997,7141,NA,2011,NA,0.476161899046476
"1324",70,"Triunfo",15006,6704,NA,2010,NA,0.446754631480741
"1325",70,"Triunfo",15770,7529,NA,2009,NA,0.477425491439442
"1326",70,"Triunfo",15724,7113,NA,2008,NA,0.452365810226405
"1327",70,"Triunfo",15225,6888,NA,2007,NA,0.452413793103448
"1328",70,"Triunfo",14794,6469,NA,2006,NA,0.437271866973097
"1329",70,"Triunfo",14846,NA,NA,2005,NA,NA
"1330",70,"Triunfo",14898,NA,NA,2004,NA,NA
"1331",70,"Triunfo",14993,NA,NA,2003,NA,NA
"1332",70,"Triunfo",15038,NA,NA,2002,NA,NA
"1333",70,"Triunfo",15072,NA,NA,2001,NA,NA
"1334",70,"Triunfo",15135,NA,NA,2000,NA,NA
"1335",70,"Triunfo",14176,NA,NA,1999,NA,NA
"1336",70,"Triunfo",14434,NA,NA,1998,NA,NA
"1337",71,"Cruzeta",8164,6682,6000,2015,0.734933855952964,0.818471337579618
"1338",71,"Cruzeta",8173,7672,5700,2014,0.697418328643093,0.938700599535054
"1339",71,"Cruzeta",8182,7617,NA,2013,NA,0.930945978978245
"1340",71,"Cruzeta",7942,7544,NA,2012,NA,0.949886678418534
"1341",71,"Cruzeta",7954,6578,2500,2011,0.314307266784008,0.827005280362082
"1342",71,"Cruzeta",7967,6521,2500,2010,0.31379440190787,0.818501317936488
"1343",71,"Cruzeta",8029,5917,NA,2009,NA,0.736953543405156
"1344",71,"Cruzeta",8046,5923,NA,2008,NA,0.736142182450907
"1345",71,"Cruzeta",7825,5930,NA,2007,NA,0.757827476038339
"1346",71,"Cruzeta",8333,6635,NA,2006,NA,0.796231849273971
"1347",71,"Cruzeta",8303,NA,NA,2005,NA,NA
"1348",71,"Cruzeta",8273,NA,NA,2004,NA,NA
"1349",71,"Cruzeta",8219,NA,NA,2003,NA,NA
"1350",71,"Cruzeta",8194,NA,NA,2002,NA,NA
"1351",71,"Cruzeta",8168,NA,NA,2001,NA,NA
"1352",71,"Cruzeta",8138,NA,NA,2000,NA,NA
"1353",71,"Cruzeta",8035,NA,NA,1999,NA,NA
"1354",71,"Cruzeta",8009,NA,NA,1998,NA,NA
"1355",72,"São Bentinho",4451,3356,NA,2015,NA,0.753987867894855
"1356",72,"São Bentinho",4404,3311,NA,2014,NA,0.751816530426885
"1357",72,"São Bentinho",4355,3076,NA,2013,NA,0.706314580941447
"1358",72,"São Bentinho",4221,3000,NA,2012,NA,0.710732054015636
"1359",72,"São Bentinho",4181,2875,NA,2011,NA,0.687634537192059
"1360",72,"São Bentinho",4138,2719,2276,2010,0.550024166263896,0.657080715321411
"1361",72,"São Bentinho",4214,2810,NA,2009,NA,0.666824869482677
"1362",72,"São Bentinho",4159,2865,NA,2008,NA,0.688867516229863
"1363",72,"São Bentinho",4049,2793,NA,2007,NA,0.689799950605088
"1364",72,"São Bentinho",3887,2915,NA,2006,NA,0.749935683046051
"1365",72,"São Bentinho",3841,2870,NA,2005,NA,0.747201249674564
"1366",72,"São Bentinho",3796,NA,NA,2004,NA,NA
"1367",72,"São Bentinho",3713,NA,NA,2003,NA,NA
"1368",72,"São Bentinho",3674,NA,NA,2002,NA,NA
"1369",72,"São Bentinho",3632,NA,NA,2001,NA,NA
"1370",73,"São Bento",33464,28382,26000,2015,0.776954338991155,0.848135309586421
"1371",73,"São Bento",33065,28129,25612,2014,0.774595493724482,0.85071828217148
"1372",73,"São Bento",32651,27050,20000,2013,0.612538666503323,0.828458546445744
"1373",73,"São Bento",31582,26490,20000,2012,0.633272117028687,0.838768919004496
"1374",73,"São Bento",31237,25330,NA,2011,NA,0.810897333290649
"1375",73,"São Bento",30879,25487,NA,2010,NA,0.825382946338936
"1376",73,"São Bento",30353,25388,NA,2009,NA,0.836424735610978
"1377",73,"São Bento",29992,27195,NA,2008,NA,0.90674179781275
"1378",73,"São Bento",29196,25857,NA,2007,NA,0.885635018495684
"1379",73,"São Bento",29659,24980,NA,2006,NA,0.842240129471661
"1380",73,"São Bento",29136,21980,NA,2005,NA,0.75439319055464
"1381",73,"São Bento",28609,23224,NA,2004,NA,0.811772519137334
"1382",73,"São Bento",27656,21629,NA,2003,NA,0.782072606306046
"1383",73,"São Bento",27203,22196,NA,2002,NA,0.815939418446495
"1384",73,"São Bento",26734,NA,NA,2001,NA,NA
"1385",73,"São Bento",26225,NA,NA,2000,NA,NA
"1386",73,"São Bento",25876,NA,NA,1999,NA,NA
"1387",73,"São Bento",25473,NA,NA,1998,NA,NA
"1388",74,"Tenente Ananias",10646,7691,NA,2015,NA,0.722430959984971
"1389",74,"Tenente Ananias",10558,7710,5500,2014,0.520931994695965,0.730251941655617
"1390",74,"Tenente Ananias",10468,7987,3880,2013,0.370653419946504,0.762991975544517
"1391",74,"Tenente Ananias",10036,7665,3856,2012,0.38421681944998,0.763750498206457
"1392",74,"Tenente Ananias",9961,6964,3528,2011,0.354181307097681,0.69912659371549
"1393",74,"Tenente Ananias",9883,6825,3528,2010,0.356976626530406,0.690579783466559
"1394",74,"Tenente Ananias",9655,6477,3528,2009,0.36540652511652,0.670844122216468
"1395",74,"Tenente Ananias",9591,6370,NA,2008,NA,0.664164320717339
"1396",74,"Tenente Ananias",9311,6266,NA,2007,NA,0.672967457845559
"1397",74,"Tenente Ananias",8392,6172,NA,2006,NA,0.735462345090562
"1398",74,"Tenente Ananias",8465,NA,NA,2005,NA,NA
"1399",74,"Tenente Ananias",8539,NA,NA,2004,NA,NA
"1400",74,"Tenente Ananias",8674,NA,NA,2003,NA,NA
"1401",74,"Tenente Ananias",8737,NA,NA,2002,NA,NA
"1402",74,"Tenente Ananias",8834,NA,NA,2001,NA,NA
"1403",74,"Tenente Ananias",8875,NA,NA,2000,NA,NA
"1404",74,"Tenente Ananias",8393,NA,NA,1999,NA,NA
"1405",74,"Tenente Ananias",8498,NA,NA,1998,NA,NA
"1406",75,"São João do Rio do Peixe",17929,NA,NA,2015,NA,NA
"1407",75,"São João do Rio do Peixe",17923,NA,NA,2014,NA,NA
"1408",75,"São João do Rio do Peixe",17917,9599,NA,2013,NA,0.53574817212703
"1409",75,"São João do Rio do Peixe",17646,7765,NA,2012,NA,0.440043069250822
"1410",75,"São João do Rio do Peixe",18199,6884,NA,2011,NA,0.378262541897906
"1411",75,"São João do Rio do Peixe",18201,8185,NA,2010,NA,0.449700565902972
"1412",75,"São João do Rio do Peixe",18323,8225,NA,2009,NA,0.448889374010806
"1413",75,"São João do Rio do Peixe",18276,9165,NA,2008,NA,0.501477347340775
"1414",75,"São João do Rio do Peixe",17773,8901,NA,2007,NA,0.500815844258144
"1415",75,"São João do Rio do Peixe",17838,7497,NA,2006,NA,0.420282542885974
"1416",75,"São João do Rio do Peixe",17811,8522,NA,2005,NA,0.478468362248049
"1417",75,"São João do Rio do Peixe",17784,NA,NA,2004,NA,NA
"1418",75,"São João do Rio do Peixe",17735,6829,NA,2003,NA,0.385057795319989
"1419",75,"São João do Rio do Peixe",17711,NA,NA,2002,NA,NA
"1420",75,"São João do Rio do Peixe",17667,NA,NA,2001,NA,NA
"1421",75,"São João do Rio do Peixe",17661,NA,NA,2000,NA,NA
"1422",75,"São João do Rio do Peixe",16237,NA,NA,1999,NA,NA
"1423",75,"São João do Rio do Peixe",16436,NA,NA,1998,NA,NA
"1424",76,"Alexandria",13852,13512,5513,2015,0.397993069592839,0.975454807969968
"1425",76,"Alexandria",13864,13507,5513,2014,0.39764858626659,0.974249855741489
"1426",76,"Alexandria",13878,10780,NA,2013,NA,0.776768986885718
"1427",76,"Alexandria",13467,10780,NA,2012,NA,0.800475235761491
"1428",76,"Alexandria",13487,11046,NA,2011,NA,0.819010899384593
"1429",76,"Alexandria",13507,10505,NA,2010,NA,0.7777448730288
"1430",76,"Alexandria",14151,11816,NA,2009,NA,0.83499399335736
"1431",76,"Alexandria",14127,10276,NA,2008,NA,0.727401429886034
"1432",76,"Alexandria",13175,9692,NA,2006,NA,0.735635673624288
"1433",76,"Alexandria",13266,8848,NA,2005,NA,0.666968189356249
"1434",76,"Alexandria",13357,8848,NA,2004,NA,0.662424197050236
"1435",76,"Alexandria",13523,8843,NA,2003,NA,0.653922946091844
"1436",76,"Alexandria",13602,8843,NA,2002,NA,0.65012498162035
"1437",76,"Alexandria",13619,12442,NA,2001,NA,0.913576620897276
"1438",76,"Alexandria",13772,NA,NA,2000,NA,NA
"1439",76,"Alexandria",13127,10400,NA,1999,NA,0.792260227013027
"1440",77,"São Francisco",3375,1578,NA,2015,NA,0.467555555555556
"1441",77,"São Francisco",3382,1484,NA,2014,NA,0.4387936132466
"1442",77,"São Francisco",3389,1446,NA,2013,NA,0.426674535261139
"1443",77,"São Francisco",3349,1450,NA,2012,NA,0.432965064198268
"1444",77,"São Francisco",3357,2969,NA,2011,NA,0.884420613643134
"1445",77,"São Francisco",3364,2957,NA,2010,NA,0.879013079667063
"1446",78,"Alto do Rodrigues",13915,9966,197,2015,0.0141573841178584,0.716205533596838
"1447",78,"Alto do Rodrigues",13680,9779,204,2014,0.0149122807017544,0.71483918128655
"1448",78,"Alto do Rodrigues",13440,9717,204,2013,0.0151785714285714,0.722991071428571
"1449",78,"Alto do Rodrigues",12729,9339,211,2012,0.0165763217849006,0.733679000707047
"1450",78,"Alto do Rodrigues",12521,8873,211,2011,0.0168516891622075,0.708649468892261
"1451",78,"Alto do Rodrigues",12305,8849,208,2010,0.0169036976838683,0.719138561560341
"1452",78,"Alto do Rodrigues",12045,7780,219,2009,0.0181818181818182,0.645911166459112
"1453",78,"Alto do Rodrigues",11817,7624,219,2008,0.0185326224930185,0.645172209528645
"1454",78,"Alto do Rodrigues",11443,7471,219,2007,0.0191383378484663,0.652888228611378
"1455",78,"Alto do Rodrigues",10424,7280,235,2006,0.022544128933231,0.698388334612433
"1456",78,"Alto do Rodrigues",10283,7141,232,2005,0.022561509287173,0.694447145774579
"1457",78,"Alto do Rodrigues",10141,7004,232,2004,0.0228774282615127,0.690661670446701
"1458",78,"Alto do Rodrigues",9885,6870,232,2003,0.0234699038947901,0.694992412746586
"1459",78,"Alto do Rodrigues",9762,6738,232,2002,0.0237656217988117,0.690227412415489
"1460",78,"Alto do Rodrigues",9654,6585,243,2001,0.0251709136109385,0.682100683654444
"1461",78,"Alto do Rodrigues",9499,6488,252,2000,0.0265291083271923,0.683019265185809
"1462",78,"Alto do Rodrigues",9849,6236,219,1999,0.022235759975632,0.633160726977358
"1463",78,"Alto do Rodrigues",9585,6293,227,1998,0.0236828377673448,0.656546687532603
"1464",78,"Alto do Rodrigues",9322,4275,207,1997,0.0222055352928556,0.458592576700279
"1465",78,"Alto do Rodrigues",9010,5000,NA,1996,NA,0.554938956714761
"1466",79,"São José da Lagoa Tapada",7677,3360,NA,2015,NA,0.437670965220789
"1467",79,"São José da Lagoa Tapada",7675,3403,NA,2014,NA,0.443387622149837
"1468",79,"São José da Lagoa Tapada",7674,3406,NA,2013,NA,0.44383633046651
"1469",79,"São José da Lagoa Tapada",7560,3330,NA,2012,NA,0.44047619047619
"1470",79,"São José da Lagoa Tapada",7562,3191,NA,2011,NA,0.42197831261571
"1471",79,"São José da Lagoa Tapada",7564,3141,NA,2010,NA,0.41525647805394
"1472",79,"São José da Lagoa Tapada",8067,3296,NA,2009,NA,0.408578157927358
"1473",79,"São José da Lagoa Tapada",8029,3628,NA,2008,NA,0.451862000249097
"1474",79,"São José da Lagoa Tapada",7810,3617,NA,2007,NA,0.463124199743918
"1475",79,"São José da Lagoa Tapada",6840,3519,NA,2006,NA,0.514473684210526
"1476",79,"São José da Lagoa Tapada",6892,3646,NA,2005,NA,0.529019152640743
"1477",79,"São José da Lagoa Tapada",6945,3403,NA,2004,NA,0.489992800575954
"1478",79,"São José da Lagoa Tapada",7040,3327,NA,2003,NA,0.472585227272727
"1479",79,"São José da Lagoa Tapada",7086,NA,NA,2002,NA,NA
"1480",79,"São José da Lagoa Tapada",7118,NA,NA,2001,NA,NA
