"nome";"populacao";"agua";"esgoto";"ano";"codigo_mun";"taxa_esgoto";"taxa_agua"
"1792";"Caraúbas";3441;NA;NA;2001;250407;NA;NA
"1793";"Caraúbas";3401;NA;NA;2000;250407;NA;NA
"1794";"Caraúbas";3386;NA;NA;1999;250407;NA;NA
"1795";"Caraúbas";3324;NA;NA;1998;250407;NA;NA
"1796";"Caraúbas";20564;14514;NA;2015;250407;NA;0.705796537638592
"1797";"Caraúbas";21750;16617;NA;2014;250407;NA;0.764
"1798";"Caraúbas";20414;16135;NA;2013;250407;NA;0.790388948760654
"1799";"Caraúbas";19692;15753;NA;2012;250407;NA;0.799969530773918
"1800";"Caraúbas";19635;13852;NA;2011;250407;NA;0.705474917239623
"1801";"Caraúbas";19576;13704;NA;2010;250407;NA;0.70004086636698
"1802";"Caraúbas";20471;13250;NA;2009;250407;NA;0.647257095403253
"1803";"Caraúbas";20333;13142;NA;2008;250407;NA;0.646338464564993
"1804";"Caraúbas";19739;13034;NA;2007;250407;NA;0.660317138659507
"1805";"Caraúbas";17747;12978;NA;2006;250407;NA;0.731278525948048
"1806";"Caraúbas";17909;12863;NA;2005;250407;NA;0.71824222457982
"1807";"Caraúbas";18072;12750;NA;2004;250407;NA;0.705511288180611
"1808";"Caraúbas";18367;12637;NA;2003;250407;NA;0.688027440518321
"1809";"Caraúbas";18507;12525;NA;2002;250407;NA;0.676770951531853
"1810";"Caraúbas";18615;12414;NA;2001;250407;NA;0.666881547139404
"1811";"Caraúbas";18810;NA;NA;2000;250407;NA;NA
"1812";"Caraúbas";20462;NA;NA;1999;250407;NA;NA
"1813";"Caraúbas";20432;NA;NA;1998;250407;NA;NA
"1814";"Carnaúba dos Dantas";8045;5227;NA;2015;240240;NA;0.649720323182101
"1815";"Carnaúba dos Dantas";7972;NA;NA;2014;240240;NA;NA
"1816";"Carnaúba dos Dantas";7896;0;NA;2013;240240;NA;0
"1817";"Carnaúba dos Dantas";7559;5260;NA;2012;240240;NA;0.695859240640296
"1818";"Carnaúba dos Dantas";7495;5146;NA;2011;240240;NA;0.686591060707138
"1819";"Carnaúba dos Dantas";7429;5139;NA;2010;240240;NA;0.691748552968098
"1820";"Carnaúba dos Dantas";7083;4926;NA;2009;240240;NA;0.695468022024566
"1821";"Carnaúba dos Dantas";7041;4801;NA;2008;240240;NA;0.681863371680159
"1822";"Carnaúba dos Dantas";6836;4402;NA;2007;240240;NA;0.643943826799298
"1823";"Carnaúba dos Dantas";7294;4991;NA;2006;240240;NA;0.68426103646833
"1824";"Carnaúba dos Dantas";7184;NA;NA;2005;240240;NA;NA
"1825";"Carnaúba dos Dantas";7073;NA;NA;2004;240240;NA;NA
"1826";"Carnaúba dos Dantas";6873;NA;NA;2003;240240;NA;NA
"1827";"Carnaúba dos Dantas";6778;NA;NA;2002;240240;NA;NA
"1828";"Carnaúba dos Dantas";6687;NA;NA;2001;240240;NA;NA
"1829";"Carnaúba dos Dantas";6572;NA;NA;2000;240240;NA;NA
"1830";"Carnaúba dos Dantas";6612;NA;NA;1999;240240;NA;NA
"1831";"Carnaúba dos Dantas";6469;NA;NA;1998;240240;NA;NA
"1832";"Carnaubais";10760;3167;2405;2015;240250;0.223513011152416;0.294330855018587
"1833";"Carnaubais";10628;3041;2359;2014;240250;0.221960858110651;0.286130974783591
"1834";"Carnaubais";10491;2974;2303;2013;240250;0.219521494614431;0.283481079020112
"1835";"Carnaubais";10000;2793;2279;2012;240250;0.2279;0.2793
"1836";"Carnaubais";9883;2740;2237;2011;240250;0.226348274815339;0.277243751897197
"1837";"Carnaubais";9762;2712;2139;2010;240250;0.219114935464044;0.277811923786109
"1838";"Carnaubais";9712;2719;2136;2009;240250;0.21993410214168;0.279962932454695
"1839";"Carnaubais";9578;2610;1969;2008;240250;0.205575276675715;0.272499477970349
"1840";"Carnaubais";9284;2512;1962;2007;240250;0.21133132270573;0.270573028866868
"1841";"Carnaubais";8674;1837;1837;2006;240250;0.211782338021674;0.211782338021674
"1842";"Carnaubais";8600;NA;NA;2005;240250;NA;NA
"1843";"Carnaubais";8527;NA;NA;2004;240250;NA;NA
"1844";"Carnaubais";8393;NA;NA;2003;240250;NA;NA
"1845";"Carnaubais";8329;NA;NA;2002;240250;NA;NA
"1846";"Carnaubais";8268;NA;NA;2001;240250;NA;NA
"1847";"Carnaubais";8192;NA;NA;2000;240250;NA;NA
"1848";"Carnaubais";8112;NA;NA;1999;240250;NA;NA
"1849";"Carnaubais";8036;NA;NA;1998;240250;NA;NA
"1850";"São João do Cariri";4323;3624;NA;2015;251400;NA;0.838306731436502
"1851";"São João do Cariri";4337;3566;NA;2014;251400;NA;0.822227346091769
"1852";"São João do Cariri";4352;3426;NA;2013;251400;NA;0.787224264705882
"1853";"São João do Cariri";4309;3362;NA;2012;251400;NA;0.780227430958459
"1854";"São João do Cariri";4329;2339;NA;2011;251400;NA;0.54030954030954
"1855";"São João do Cariri";4344;3215;NA;2010;251400;NA;0.740101289134438
"1856";"São João do Cariri";4563;3120;NA;2009;251400;NA;0.683760683760684
"1857";"São João do Cariri";4565;3860;NA;2008;251400;NA;0.845564074479737
"1858";"São João do Cariri";4438;4408;NA;2007;251400;NA;0.993240198287517
"1859";"São João do Cariri";4715;4297;NA;2006;251400;NA;0.911346765641569
"1860";"São João do Cariri";4689;2952;NA;2005;251400;NA;0.629558541266795
"1861";"São João do Cariri";4827;NA;NA;2004;251400;NA;NA
"1862";"São João do Cariri";4777;2660;NA;2003;251400;NA;0.556834833577559
"1863";"São João do Cariri";4754;NA;NA;2002;251400;NA;NA
"1864";"São João do Cariri";4724;NA;NA;2001;251400;NA;NA
"1865";"São João do Cariri";4703;NA;NA;2000;251400;NA;NA
"1866";"São João do Cariri";4913;NA;NA;1999;251400;NA;NA
"1867";"São João do Cariri";4825;NA;NA;1998;251400;NA;NA
"1868";"Serra do Mel";11507;607;NA;2015;241335;NA;0.0527504996958373
"1869";"João Dias";2691;972;NA;2015;240590;NA;0.361204013377926
"1870";"João Dias";2689;972;NA;2014;240590;NA;0.361472666418743
"1871";"João Dias";2687;0;NA;2013;240590;NA;0
"1872";"João Dias";2602;0;NA;2012;240590;NA;0
"1873";"João Dias";2602;1062;NA;2011;240590;NA;0.40814757878555
"1874";"João Dias";2601;1116;NA;2010;240590;NA;0.429065743944637
"1875";"João Dias";2824;1098;NA;2009;240590;NA;0.388810198300283
"1876";"João Dias";2805;1150;NA;2008;240590;NA;0.409982174688057
"1877";"João Dias";2723;1139;NA;2007;240590;NA;0.418288652221814
"1878";"João Dias";2553;1136;NA;2006;240590;NA;0.444966705836271
"1879";"João Dias";2560;NA;NA;2005;240590;NA;NA
"1880";"João Dias";2566;NA;NA;2004;240590;NA;NA
"1881";"João Dias";2578;NA;NA;2003;240590;NA;NA
"1882";"João Dias";2584;NA;NA;2002;240590;NA;NA
"1883";"João Dias";2618;NA;NA;2001;240590;NA;NA
"1884";"João Dias";2596;NA;NA;2000;240590;NA;NA
"1885";"João Dias";2290;NA;NA;1999;240590;NA;NA
"1886";"João Dias";2317;NA;NA;1998;240590;NA;NA
"1887";"José da Penha";6049;3651;413;2015;240600;0.0682757480575302;0.603570838155067
"1888";"José da Penha";6049;3783;344;2014;240600;0.0568689039510663;0.625392626880476
"1889";"José da Penha";6049;3661;344;2013;240600;0.0568689039510663;0.605224003967598
"1890";"José da Penha";5862;3605;354;2012;240600;0.060388945752303;0.614977823268509
"1891";"José da Penha";5865;3520;354;2011;240600;0.0603580562659847;0.600170502983802
"1892";"José da Penha";5868;3417;348;2010;240600;0.0593047034764826;0.582310838445808
"1893";"José da Penha";6177;3411;370;2009;240600;0.0598996276509633;0.552209810587664
"1894";"José da Penha";6157;3293;370;2008;240600;0.0600942017216177;0.534838395322397
"1895";"José da Penha";5982;3201;383;2007;240600;0.0640254095620194;0.535105315947843
"1896";"José da Penha";6187;3460;411;2006;240600;0.0664296104735736;0.559237110069501
"1897";"José da Penha";6144;NA;NA;2005;240600;NA;NA
"1898";"José da Penha";6101;NA;NA;2004;240600;NA;NA
"1899";"José da Penha";6024;NA;NA;2003;240600;NA;NA
"1900";"José da Penha";5987;NA;NA;2002;240600;NA;NA
"1901";"José da Penha";5953;NA;NA;2001;240600;NA;NA
"1902";"José da Penha";5908;NA;NA;2000;240600;NA;NA
"1903";"José da Penha";5414;NA;NA;1999;240600;NA;NA
"1904";"José da Penha";5423;NA;NA;1998;240600;NA;NA
"1905";"Serra Negra do Norte";8130;6503;5712;2015;241340;0.702583025830258;0.799876998769988
"1906";"Serra Negra do Norte";8106;6503;5712;2014;241340;0.704663212435233;0.802245250431779
"1907";"Serra Negra do Norte";8083;6400;5630;2013;241340;0.696523567982185;0.791785228256835
"1908";"Serra Negra do Norte";7805;6400;5630;2012;241340;0.721332479180013;0.819987187700192
"1909";"Serra Negra do Norte";7788;6023;5612;2011;241340;0.720595788392399;0.773369286081151
"1910";"Serra Negra do Norte";7770;6017;5457;2010;241340;0.702316602316602;0.774388674388674
"1911";"Serra Negra do Norte";7428;6829;6084;2009;241340;0.819063004846527;0.919359181475498
"1912";"Serra Negra do Norte";7445;6608;5972;2008;241340;0.802149093351242;0.88757555406313
"1913";"Serra Negra do Norte";7241;6368;5732;2007;241340;0.791603369700318;0.8794365419141
"1914";"Serra Negra do Norte";7571;6600;5440;2006;241340;0.718531237617224;0.871747457403249
"1915";"São José do Brejo do Cruz";1780;1318;400;2015;251465;0.224719101123595;0.740449438202247
"1916";"São José do Brejo do Cruz";1767;1700;400;2014;251465;0.226372382569327;0.962082625919638
"1917";"São José do Brejo do Cruz";1753;400;400;2013;251465;0.228180262407302;0.228180262407302
"1918";"Ouro Branco";4871;3377;2500;2015;240850;0.513241634161363;0.693286799425169
"1919";"Ouro Branco";4866;4082;NA;2014;240850;NA;0.83888203863543
"1920";"Ouro Branco";4860;4068;1600;2013;240850;0.329218106995885;0.837037037037037
"1921";"Ouro Branco";4704;3979;1100;2012;240850;0.233843537414966;0.845875850340136
"1922";"Ouro Branco";4702;3289;NA;2011;240850;NA;0.699489578902595
"1923";"Ouro Branco";4699;3258;NA;2010;240850;NA;0.693339008299638
"1924";"Ouro Branco";5166;3426;NA;2009;240850;NA;0.663182346109175
"1925";"Ouro Branco";5124;3371;NA;2008;240850;NA;0.657884465261514
"1926";"Ouro Branco";4973;3317;NA;2007;240850;NA;0.667001809772773
"1927";"Ouro Branco";4757;3452;NA;2006;240850;NA;0.725667437460584
"1928";"Ouro Branco";4743;NA;NA;2005;240850;NA;NA
"1929";"Ouro Branco";4730;NA;NA;2004;240850;NA;NA
"1930";"Ouro Branco";4705;NA;NA;2003;240850;NA;NA
"1931";"Ouro Branco";4693;NA;NA;2002;240850;NA;NA
"1932";"Ouro Branco";4685;NA;NA;2001;240850;NA;NA
"1933";"Ouro Branco";4667;NA;NA;2000;240850;NA;NA
"1934";"Ouro Branco";4613;NA;NA;1999;240850;NA;NA
"1935";"Ouro Branco";4602;NA;NA;1998;240850;NA;NA
"1936";"Messias Targino";4530;2482;NA;2015;240760;NA;0.547902869757174
"1937";"Messias Targino";4489;2686;NA;2014;240760;NA;0.598351525952328
"1938";"Messias Targino";4448;2848;NA;2013;240760;NA;0.640287769784173
"1939";"Messias Targino";4259;2901;NA;2012;240760;NA;0.681145808875323
"1940";"Messias Targino";4225;2323;NA;2011;240760;NA;0.549822485207101
"1941";"Messias Targino";4188;1939;NA;2010;240760;NA;0.462989493791786
"1942";"Messias Targino";3923;1937;NA;2009;240760;NA;0.493754779505481
"1943";"Messias Targino";3907;1850;NA;2008;240760;NA;0.473509086255439
"1944";"Messias Targino";3795;1736;NA;2007;240760;NA;0.457444005270092
"1945";"Messias Targino";3943;1877;NA;2006;240760;NA;0.476033477047933
"1946";"Messias Targino";3909;1816;NA;2005;240760;NA;0.464568943463802
"1947";"Messias Targino";3874;1824;NA;2004;240760;NA;0.470831182240578
"1948";"Messias Targino";3812;2040;NA;2003;240760;NA;0.535152151101784
"1949";"Messias Targino";3782;1856;NA;2002;240760;NA;0.490745637228979
"1950";"Messias Targino";3752;1783;NA;2001;240760;NA;0.475213219616205
"1951";"Messias Targino";3718;NA;NA;2000;240760;NA;NA
"1952";"Messias Targino";3615;NA;NA;1999;240760;NA;NA
"1953";"Messias Targino";3589;NA;NA;1998;240760;NA;NA
"1954";"São José do Sabugi";4124;3375;2212;2015;251470;0.536372453928225;0.818380213385063
"1955";"São José do Sabugi";4114;3347;4010;2014;251470;0.974720466699076;0.813563441905688
"1956";"São José do Sabugi";4102;3086;4027;2013;251470;0.981716235982448;0.752315943442223
"1957";"São José do Sabugi";4027;2989;4027;2012;251470;1;0.742239880804569
"1958";"São José do Sabugi";4019;2585;NA;2011;251470;NA;0.64319482458323
"1959";"São José do Sabugi";4010;2758;NA;2010;251470;NA;0.687780548628429
"1960";"São José do Sabugi";4115;2787;NA;2009;251470;NA;0.677278250303767
"1961";"São José do Sabugi";4098;3061;NA;2008;251470;NA;0.746949731576379
"1962";"São José do Sabugi";3986;2902;NA;2007;251470;NA;0.728048168590065
"1963";"São José do Sabugi";3831;2844;NA;2006;251470;NA;0.742364917776038
"1964";"São José do Sabugi";3842;2750;NA;2005;251470;NA;0.715773034877668
"1965";"São José do Sabugi";3853;NA;NA;2004;251470;NA;NA
"1966";"São José do Sabugi";3873;NA;NA;2003;251470;NA;NA
"1967";"São José do Sabugi";3882;NA;NA;2002;251470;NA;NA
"1968";"São José do Sabugi";3902;NA;NA;2001;251470;NA;NA
"1969";"São José do Sabugi";3903;NA;NA;2000;251470;NA;NA
"1970";"São José do Sabugi";3877;NA;NA;1999;251470;NA;NA
"1971";"São José do Sabugi";3886;NA;NA;1998;251470;NA;NA
"1972";"Paraná";4222;2874;NA;2015;240860;NA;0.680720037896731
"1973";"Paraná";4194;2784;NA;2014;240860;NA;0.663805436337625
"1974";"Paraná";4165;2743;NA;2013;240860;NA;0.658583433373349
"1975";"Paraná";4001;2723;NA;2012;240860;NA;0.680579855036241
"1976";"Paraná";3977;839;NA;2011;240860;NA;0.210963037465426
"1977";"Paraná";3952;821;NA;2010;240860;NA;0.207742914979757
"1978";"Paraná";4039;643;NA;2009;240860;NA;0.159197821242882
"1979";"Paraná";4004;645;NA;2008;240860;NA;0.161088911088911
"1980";"Paraná";3886;1724;NA;2007;240860;NA;0.443643849716933
"1981";"Paraná";3724;1882;NA;2006;240860;NA;0.505370569280344
"1982";"Paraná";3710;NA;NA;2005;240860;NA;NA
"1983";"Paraná";3696;NA;NA;2004;240860;NA;NA
"1984";"Paraná";3671;NA;NA;2003;240860;NA;NA
"1985";"Paraná";3659;NA;NA;2002;240860;NA;NA
"1986";"Paraná";3640;NA;NA;2001;240860;NA;NA
"1987";"Paraná";3633;NA;NA;2000;240860;NA;NA
"1988";"Paraná";3232;NA;NA;1999;240860;NA;NA
"1989";"Paraná";3270;NA;NA;1998;240860;NA;NA
"1990";"São José dos Cordeiros";3729;2487;NA;2015;251480;NA;0.666934835076428
"1991";"São José dos Cordeiros";3739;2450;NA;2014;251480;NA;0.655255415886601
"1992";"São José dos Cordeiros";3749;2368;NA;2013;251480;NA;0.631635102694052
"1993";"São José dos Cordeiros";3709;2274;NA;2012;251480;NA;0.613103262334861
"1994";"São José dos Cordeiros";3974;1638;NA;2011;251480;NA;0.412179164569703
"1995";"São José dos Cordeiros";3985;1954;NA;2010;251480;NA;0.490338770388959
"1996";"São José dos Cordeiros";4079;1978;NA;2009;251480;NA;0.484922775189998
"1997";"São José dos Cordeiros";4088;2031;NA;2008;251480;NA;0.496819960861057
"1998";"São José dos Cordeiros";3973;1961;NA;2007;251480;NA;0.493581676315127
"1999";"São José dos Cordeiros";3658;1870;NA;2006;251480;NA;0.511208310552214
"2000";"São José dos Cordeiros";3731;2008;NA;2005;251480;NA;0.53819351380327
"2001";"São José dos Cordeiros";3804;NA;NA;2004;251480;NA;NA
"2002";"São José dos Cordeiros";3937;NA;NA;2003;251480;NA;NA
"2003";"São José dos Cordeiros";4000;NA;NA;2002;251480;NA;NA
"2004";"São José dos Cordeiros";4057;NA;NA;2001;251480;NA;NA
"2005";"São José dos Cordeiros";4136;NA;NA;2000;251480;NA;NA
"2006";"São José dos Cordeiros";3957;NA;NA;1999;251480;NA;NA
"2007";"São José dos Cordeiros";4050;NA;NA;1998;251480;NA;NA
"2008";"Serra Redonda";7053;NA;NA;2015;251580;NA;NA
"2009";"Serra Redonda";7071;4140;NA;2014;251580;NA;0.58549002969877
"2010";"Serra Redonda";7089;4062;NA;2013;251580;NA;0.573000423190859
"2011";"Serra Redonda";7012;3926;NA;2012;251580;NA;0.559897318881917
"2012";"Serra Redonda";7031;3598;NA;2011;251580;NA;0.511733750533352
"2013";"Serra Redonda";7050;3642;NA;2010;251580;NA;0.516595744680851
"2014";"Serra Redonda";7915;3662;NA;2009;251580;NA;0.462665824384081
"2015";"Serra Redonda";7865;5844;NA;2008;251580;NA;0.743038779402416
"2016";"Serra Redonda";7651;5785;NA;2007;251580;NA;0.756110312377467
"2017";"Serra Redonda";7308;5664;NA;2006;251580;NA;0.77504105090312
"2018";"Serra Redonda";7308;4415;NA;2005;251580;NA;0.604132457580733
"2019";"Serra Redonda";7308;3610;NA;2004;251580;NA;0.493979200875753
"2020";"Serra Redonda";7308;NA;NA;2003;251580;NA;NA
"2021";"Serra Redonda";7307;NA;NA;2002;251580;NA;NA
"2022";"Serra Redonda";7307;NA;NA;2001;251580;NA;NA
"2023";"Serra Redonda";7307;NA;NA;2000;251580;NA;NA
"2024";"Serra Redonda";8192;NA;NA;1999;251580;NA;NA
"2025";"Serra Redonda";8044;NA;NA;1998;251580;NA;NA
"2026";"Paraú";3891;3424;NA;2015;240870;NA;0.879979439732717
"2027";"Paraú";3907;3734;NA;2014;240870;NA;0.955720501663681
"2028";"Paraú";3924;3807;NA;2013;240870;NA;0.970183486238532
"2029";"Paraú";3824;3755;NA;2012;240870;NA;0.981956066945607
"2030";"Paraú";3842;3353;NA;2011;240870;NA;0.872722540343571
"2031";"Paraú";3859;3335;NA;2010;240870;NA;0.86421352682042
"2032";"Paraú";3974;3042;NA;2009;240870;NA;0.765475591343734
"2033";"Paraú";3988;3054;NA;2008;240870;NA;0.76579739217653
"2034";"Paraú";3880;3067;NA;2007;240870;NA;0.790463917525773
"2035";"Paraú";4154;3254;NA;2006;240870;NA;0.783341357727492
"2036";"Paraú";4145;3238;NA;2005;240870;NA;0.781182147165259
"2037";"Paraú";4135;3221;NA;2004;240870;NA;0.778960096735187
"2038";"Paraú";4118;3205;NA;2003;240870;NA;0.778290432248664
"2039";"Paraú";4110;3189;NA;2002;240870;NA;0.775912408759124
"2040";"Paraú";4097;3173;NA;2001;240870;NA;0.774469123749085
"2041";"Paraú";4092;NA;NA;2000;240870;NA;NA
"2042";"Paraú";4189;NA;NA;1999;240870;NA;NA
"2043";"Paraú";4159;NA;NA;1998;240870;NA;NA
"2044";"Mossoró";288162;263279;129456;2015;240800;0.449247298394653;0.913649266731908
"2045";"Mossoró";284288;266847;127705;2014;240800;0.449209956100855;0.938650242008104
"2046";"Mossoró";280314;262780;108848;2013;240800;0.388307398132095;0.937448718223135
"2047";"Mossoró";266758;251138;106938;2012;240800;0.400880198532003;0.941445055068639
"2048";"Mossoró";263344;238214;91963;2011;240800;0.349212436964579;0.904573485630962
"2049";"Mossoró";259815;221043;84239;2010;240800;0.324226853722841;0.850770740719358
"2050";"Mossoró";244287;218750;83812;2009;240800;0.343088252751886;0.895463123293503
"2051";"Mossoró";241645;214471;75459;2008;240800;0.312272134743115;0.88754577996648
"2052";"Mossoró";234390;207425;60551;2007;240800;0.258334399931738;0.884956696104783
"2053";"Mossoró";229787;217966;54815;2006;240800;0.238547002223799;0.948556706863313
"2054";"Mossoró";227357;205738;52142;2005;240800;0.229339760816689;0.904911658756933
"2055";"Mossoró";224910;201585;43811;2004;240800;0.194793472944733;0.896291850073363
"2056";"Mossoró";220487;202552;41747;2003;240800;0.189339961086141;0.918657335806646
"2057";"Mossoró";218380;197558;41404;2002;240800;0.189596116860518;0.904652440699698
"2058";"Mossoró";215610;184963;40824;2001;240800;0.189341867260331;0.85785909744446
"2059";"Mossoró";213841;183967;42107;2000;240800;0.196907983034123;0.860298071931949
"2060";"Mossoró";214901;172113;32577;1999;240800;0.151590732476815;0.8008943653124
"2061";"Mossoró";212049;170636;29104;1998;240800;0.13725129569109;0.804700800286726
"2062";"Mossoró";209202;167672;28166;1997;240800;0.134635424135525;0.801483733425111
"2063";"Mossoró";205822;156000;25000;1996;240800;0.121464177784688;0.757936469376452
"2064";"Tibau";4019;3090;NA;2015;241105;NA;0.768847972132371
"2065";"Tibau";3978;3978;NA;2014;241105;NA;1
"2066";"Tibau";3935;3935;NA;2013;241105;NA;1
"2067";"Tibau";3761;3761;NA;2012;241105;NA;1
"2068";"Tibau";3725;2850;NA;2011;241105;NA;0.76510067114094
"2069";"Tibau";3687;2835;NA;2010;241105;NA;0.768917819365338
"2070";"Tibau";3937;3592;NA;2009;241105;NA;0.912369824739649
"2071";"Tibau";3871;3478;NA;2008;241105;NA;0.898475846034616
"2072";"Tibau";3750;3368;NA;2007;241105;NA;0.898133333333333
"2073";"Tibau";4067;5574;NA;2006;241105;NA;1.37054339808212
"2074";"Tibau";3934;NA;NA;2005;241105;NA;NA
"2075";"Tibau";3801;NA;NA;2004;241105;NA;NA
"2076";"Tibau";3560;NA;NA;2003;241105;NA;NA
"2077";"Tibau";3445;NA;NA;2002;241105;NA;NA
"2078";"Tibau";3344;NA;NA;2001;241105;NA;NA
"2079";"Tibau";3197;NA;NA;2000;241105;NA;NA
"2080";"Tibau";2080;NA;NA;1999;241105;NA;NA
"2081";"Tibau";2073;NA;NA;1998;241105;NA;NA
"2082";"Calçado";11136;3922;NA;2015;260330;NA;0.352191091954023
"2083";"Calçado";11179;3893;NA;2014;260330;NA;0.348242239914125
"2084";"Calçado";11223;3836;NA;2013;260330;NA;0.341798093201461
"2085";"Calçado";11051;3760;NA;2012;260330;NA;0.340240702198896
"2086";"Calçado";11088;3684;NA;2011;260330;NA;0.332251082251082
"2087";"Calçado";11125;3585;NA;2010;260330;NA;0.322247191011236
"2088";"Calçado";11619;3771;NA;2009;260330;NA;0.324554608830364
"2089";"Calçado";11637;3604;NA;2008;260330;NA;0.309701813182092
"2090";"Calçado";11337;3513;NA;2007;260330;NA;0.309870336067743
"2091";"Calçado";13398;3254;NA;2006;260330;NA;0.242872070458277
"2092";"Calçado";13141;NA;NA;2005;260330;NA;NA
"2093";"Calçado";12881;NA;NA;2004;260330;NA;NA
"2094";"Calçado";12413;NA;NA;2003;260330;NA;NA
"2095";"Calçado";12190;NA;NA;2002;260330;NA;NA
"2096";"Calçado";11993;NA;NA;2001;260330;NA;NA
"2097";"Calçado";11709;NA;NA;2000;260330;NA;NA
"2098";"Calçado";11196;NA;NA;1999;260330;NA;NA
"2099";"Calçado";10992;NA;NA;1998;260330;NA;NA
"2100";"Condado";6733;6181;NA;2015;250450;NA;0.918015743353631
"2101";"Condado";6722;5990;1600;2014;250450;0.238024397500744;0.89110383814341
"2102";"Condado";6711;5608;1500;2013;250450;0.223513634331694;0.835642974221428
"2103";"Condado";6598;5484;NA;2012;250450;NA;0.83116095786602
"2104";"Condado";6591;4567;NA;2011;250450;NA;0.692914580488545
"2105";"Condado";6584;5041;NA;2010;250450;NA;0.765643985419198
"2106";"Condado";6925;4977;NA;2009;250450;NA;0.71870036101083
"2107";"Condado";6890;5693;NA;2008;250450;NA;0.826269956458636
"2108";"Condado";6702;5538;NA;2007;250450;NA;0.826320501342883
"2109";"Condado";5827;5489;NA;2006;250450;NA;0.94199416509353
"2110";"Condado";5929;5054;NA;2005;250450;NA;0.852420306965762
"2111";"Condado";6031;5223;NA;2004;250450;NA;0.866025534737191
"2112";"Condado";6217;4801;NA;2003;250450;NA;0.77223741354351
"2113";"Condado";6305;NA;NA;2002;250450;NA;NA
"2114";"Condado";6388;NA;NA;2001;250450;NA;NA
"2115";"Condado";6495;NA;NA;2000;250450;NA;NA
"2116";"Condado";7186;NA;NA;1999;250450;NA;NA
"2117";"Condado";7208;NA;NA;1998;250450;NA;NA
"2118";"Condado";25823;12491;NA;2015;250450;NA;0.48371606707199
"2119";"Condado";25632;11010;NA;2014;250450;NA;0.429541198501873
"2120";"Condado";25435;9589;NA;2013;250450;NA;0.377000196579516
"2121";"Condado";24658;9018;NA;2012;250450;NA;0.365723091897153
"2122";"Condado";24473;8854;NA;2011;250450;NA;0.361786458546153
"2123";"Condado";24282;8470;NA;2010;250450;NA;0.348818054525986
"2124";"Condado";24403;9221;NA;2009;250450;NA;0.377863377453592
"2125";"Condado";24180;8670;NA;2008;250450;NA;0.358560794044665
"2126";"Condado";23211;8405;NA;2007;250450;NA;0.362112791348929
"2127";"Condado";24271;8095;NA;2006;250450;NA;0.333525606691113
"2128";"Condado";23894;7165;NA;2005;250450;NA;0.299866075165313
"2129";"Condado";23514;NA;NA;2004;250450;NA;NA
"2130";"Condado";22828;NA;NA;2003;250450;NA;NA
"2131";"Condado";22501;NA;NA;2002;250450;NA;NA
"2132";"Condado";22162;NA;NA;2001;250450;NA;NA
"2133";"Condado";21797;NA;NA;2000;250450;NA;NA
"2134";"Condado";21316;NA;NA;1999;250450;NA;NA
"2135";"Condado";20917;NA;NA;1998;250450;NA;NA
"2136";"Vieirópolis";5295;1186;NA;2015;251720;NA;0.223984891406988
"2137";"Vieirópolis";5262;1017;NA;2014;251720;NA;0.19327251995439
"2138";"Vieirópolis";5228;1020;NA;2013;251720;NA;0.195103289977047
"2139";"Vieirópolis";5102;1059;NA;2012;251720;NA;0.207565660525284
"2140";"São João";22403;13749;NA;2015;261320;NA;0.61371244922555
"2141";"São João";22284;13333;NA;2014;261320;NA;0.598321665769162
"2142";"São João";22162;12846;NA;2013;261320;NA;0.579640826640195
"2143";"São João";21549;11995;NA;2012;261320;NA;0.556638359088589
"2144";"São João";21433;11197;NA;2011;261320;NA;0.522418700135305
"2145";"São João";21312;10383;NA;2010;261320;NA;0.487190315315315
"2146";"São João";22087;10419;NA;2009;261320;NA;0.471725449359352
"2147";"São João";21886;9915;NA;2008;261320;NA;0.453029333820707
"2148";"São João";21011;9505;NA;2007;261320;NA;0.452382085574223
"2149";"São João";20359;9312;NA;2006;261320;NA;0.457389852153839
"2150";"São João";20265;9841;NA;2005;261320;NA;0.485615593387614
"2151";"São João";20171;NA;NA;2004;261320;NA;NA
"2152";"São João";20000;NA;NA;2003;261320;NA;NA
"2153";"São João";19919;NA;NA;2002;261320;NA;NA
"2154";"São João";19846;NA;NA;2001;261320;NA;NA
"2155";"São João";19744;NA;NA;2000;261320;NA;NA
"2156";"São João";18257;NA;NA;1999;261320;NA;NA
"2157";"São João";18331;NA;NA;1998;261320;NA;NA
"2158";"São Vicente";6400;5185;NA;2015;241300;NA;0.81015625
"2159";"São Vicente";6364;6147;NA;2014;241300;NA;0.965901948460088
"2160";"São Vicente";6328;5880;NA;2013;241300;NA;0.929203539823009
"2161";"São Vicente";6088;5372;NA;2012;241300;NA;0.882391590013141
"2162";"São Vicente";6059;3875;NA;2011;241300;NA;0.639544479287011
"2163";"São Vicente";6028;3765;NA;2010;241300;NA;0.624585268745853
"2164";"São Vicente";6023;3655;NA;2009;241300;NA;0.606840444960983
"2165";"São Vicente";5992;3551;NA;2008;241300;NA;0.59262349799733
"2166";"São Vicente";5819;3451;NA;2007;241300;NA;0.593057226327548
"2167";"São Vicente";6116;3166;NA;2006;241300;NA;0.517658600392413
"2168";"São Vicente";6042;NA;NA;2005;241300;NA;NA
"2169";"São Vicente";5968;NA;NA;2004;241300;NA;NA
"2170";"São Vicente";5834;NA;NA;2003;241300;NA;NA
